Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step,distance_A43SG_L1S1
GPX_Gossypium,hirsutum@GSH,1,70,7,11,8.09751
GPX_Gossypium,hirsutum@GSH,1,70,8,12,8.00078
GPX_Gossypium,hirsutum@GSH,1,70,9,13,9.63418
GPX_Gossypium,hirsutum@GSH,1,70,10,15,9.26758
GPX_Gossypium,hirsutum@GSH,1,70,11,16,9.12783
GPX_Gossypium,hirsutum@GSH,1,70,12,17,9.28606
GPX_Gossypium,hirsutum@GSH,1,70,13,21,9.21305
GPX_Gossypium,hirsutum@GSH,1,70,14,25,9.53366
GPX_Gossypium,hirsutum@GSH,1,70,15,27,9.17439
GPX_Gossypium,hirsutum@GSH,1,70,16,29,9.23678
GPX_Gossypium,hirsutum@GSH,1,70,17,33,9.15953
GPX_Gossypium,hirsutum@GSH,1,70,18,36,9.30403
GPX_Gossypium,hirsutum@GSH,1,70,19,41,9.01196
GPX_Gossypium,hirsutum@GSH,1,70,20,59,9.38376
GPX_Gossypium,hirsutum@GSH,1,70,21,61,8.8789
GPX_Gossypium,hirsutum@GSH,1,70,22,62,9.05109
GPX_Gossypium,hirsutum@GSH,1,70,23,65,7.84611
GPX_Gossypium,hirsutum@GSH,1,70,24,66,7.9313
GPX_Gossypium,hirsutum@GSH,1,70,25,69,8.48766
GPX_Gossypium,hirsutum@GSH,1,70,26,74,8.77188
GPX_Gossypium,hirsutum@GSH,1,70,27,76,8.54567
GPX_Gossypium,hirsutum@GSH,1,70,28,77,8.79637
GPX_Gossypium,hirsutum@GSH,1,70,29,82,8.8518
GPX_Gossypium,hirsutum@GSH,1,70,30,84,8.84098
GPX_Gossypium,hirsutum@GSH,1,70,31,86,8.93618
GPX_Gossypium,hirsutum@GSH,1,70,32,88,8.7545
GPX_Gossypium,hirsutum@GSH,1,70,33,89,8.85541
GPX_Gossypium,hirsutum@GSH,1,70,34,91,8.57783
GPX_Gossypium,hirsutum@GSH,1,70,35,92,9.04631
GPX_Gossypium,hirsutum@GSH,1,71,0,0,6.89439
GPX_Gossypium,hirsutum@GSH,1,71,1,1,8.54417
GPX_Gossypium,hirsutum@GSH,1,71,2,2,7.32091
GPX_Gossypium,hirsutum@GSH,1,71,3,3,4.77452
GPX_Gossypium,hirsutum@GSH,1,71,4,5,4.08057
GPX_Gossypium,hirsutum@GSH,1,71,5,6,3.71078
GPX_Gossypium,hirsutum@GSH,1,71,6,7,4.23017
GPX_Gossypium,hirsutum@GSH,1,71,7,8,4.60721
GPX_Gossypium,hirsutum@GSH,1,71,8,11,10.205
GPX_Gossypium,hirsutum@GSH,1,71,9,12,10.7331
GPX_Gossypium,hirsutum@GSH,1,71,10,13,10.6379
GPX_Gossypium,hirsutum@GSH,1,71,11,18,10.5979
GPX_Gossypium,hirsutum@GSH,1,71,12,20,10.4184
GPX_Gossypium,hirsutum@GSH,1,71,13,28,10.3223
GPX_Gossypium,hirsutum@GSH,1,71,14,31,10.3672
GPX_Gossypium,hirsutum@GSH,1,71,15,33,10.4359
GPX_Gossypium,hirsutum@GSH,1,71,16,36,10.544
GPX_Gossypium,hirsutum@GSH,1,71,17,43,10.5777
GPX_Gossypium,hirsutum@GSH,1,71,18,47,10.5215
GPX_Gossypium,hirsutum@GSH,1,71,19,52,10.5202
GPX_Gossypium,hirsutum@GSH,1,71,20,53,10.4915
GPX_Gossypium,hirsutum@GSH,1,71,21,57,10.4562
GPX_Gossypium,hirsutum@GSH,1,71,22,67,10.4104
GPX_Gossypium,hirsutum@GSH,1,71,23,85,10.5504
GPX_Gossypium,hirsutum@GSH,1,71,24,88,10.9422
GPX_Gossypium,hirsutum@GSH,1,71,25,96,10.2997
GPX_Gossypium,hirsutum@GSH,1,71,26,99,10.3325
GPX_Gossypium,hirsutum@GSH,1,72,0,0,7.22502
GPX_Gossypium,hirsutum@GSH,1,72,1,1,8.44532
GPX_Gossypium,hirsutum@GSH,1,72,2,3,8.20094
GPX_Gossypium,hirsutum@GSH,1,72,3,4,8.05438
GPX_Gossypium,hirsutum@GSH,1,72,4,7,8.33305
GPX_Gossypium,hirsutum@GSH,1,72,5,9,8.2384
GPX_Gossypium,hirsutum@GSH,1,72,6,13,8.24613
GPX_Gossypium,hirsutum@GSH,1,72,7,18,8.38757
GPX_Gossypium,hirsutum@GSH,1,72,8,24,8.35749
GPX_Gossypium,hirsutum@GSH,1,72,9,30,8.35246
GPX_Gossypium,hirsutum@GSH,1,72,10,39,8.42979
GPX_Gossypium,hirsutum@GSH,1,72,11,41,5.05846
GPX_Gossypium,hirsutum@GSH,1,72,12,44,4.78085
GPX_Gossypium,hirsutum@GSH,1,72,13,48,4.95748
GPX_Gossypium,hirsutum@GSH,1,72,14,49,4.71971
GPX_Gossypium,hirsutum@GSH,1,72,15,52,5.1499
GPX_Gossypium,hirsutum@GSH,1,72,16,55,4.25778
GPX_Gossypium,hirsutum@GSH,1,72,17,63,4.09779
GPX_Gossypium,hirsutum@GSH,1,72,18,66,5.09164
GPX_Gossypium,hirsutum@GSH,1,72,19,67,6.66608
GPX_Gossypium,hirsutum@GSH,1,72,20,69,6.65989
GPX_Gossypium,hirsutum@GSH,1,72,21,73,6.61369
GPX_Gossypium,hirsutum@GSH,1,72,22,77,4.29108
GPX_Gossypium,hirsutum@GSH,1,72,23,81,4.56168
GPX_Gossypium,hirsutum@GSH,1,72,24,86,4.40496
GPX_Gossypium,hirsutum@GSH,1,72,25,91,4.08881
GPX_Gossypium,hirsutum@GSH,1,72,26,94,4.46671
GPX_Gossypium,hirsutum@GSH,1,73,0,0,7.18391
GPX_Gossypium,hirsutum@GSH,1,73,1,1,8.10948
GPX_Gossypium,hirsutum@GSH,1,73,2,2,7.59564
GPX_Gossypium,hirsutum@GSH,1,73,3,3,7.06545
GPX_Gossypium,hirsutum@GSH,1,73,4,4,6.85648
GPX_Gossypium,hirsutum@GSH,1,73,5,6,7.45941
GPX_Gossypium,hirsutum@GSH,1,73,6,17,7.67173
GPX_Gossypium,hirsutum@GSH,1,73,7,18,8.12657
GPX_Gossypium,hirsutum@GSH,1,73,8,22,7.85015
GPX_Gossypium,hirsutum@GSH,1,73,9,24,8.5324
GPX_Gossypium,hirsutum@GSH,1,73,10,25,8.25505
GPX_Gossypium,hirsutum@GSH,1,73,11,26,8.24354
GPX_Gossypium,hirsutum@GSH,1,73,12,48,8.6439
GPX_Gossypium,hirsutum@GSH,1,73,13,54,8.16864
GPX_Gossypium,hirsutum@GSH,1,73,14,60,8.29117
GPX_Gossypium,hirsutum@GSH,1,73,15,67,7.631
GPX_Gossypium,hirsutum@GSH,1,73,16,68,7.92708
GPX_Gossypium,hirsutum@GSH,1,73,17,73,7.99179
GPX_Gossypium,hirsutum@GSH,1,73,18,76,7.87736
GPX_Gossypium,hirsutum@GSH,1,73,19,77,8.40999
GPX_Gossypium,hirsutum@GSH,1,73,20,79,8.03033
GPX_Gossypium,hirsutum@GSH,1,73,21,80,8.16024
GPX_Gossypium,hirsutum@GSH,1,73,22,81,8.6708
GPX_Gossypium,hirsutum@GSH,1,73,23,91,7.97088
GPX_Gossypium,hirsutum@GSH,1,73,24,98,8.66836
GPX_Gossypium,hirsutum@GSH,1,73,25,99,7.88071
GPX_Gossypium,hirsutum@GSH,1,74,0,0,7.186
GPX_Gossypium,hirsutum@GSH,1,74,1,1,8.6005
GPX_Gossypium,hirsutum@GSH,1,74,2,3,9.48334
GPX_Gossypium,hirsutum@GSH,1,74,3,8,8.98009
GPX_Gossypium,hirsutum@GSH,1,74,4,17,7.42362
GPX_Gossypium,hirsutum@GSH,1,74,5,29,7.68735
GPX_Gossypium,hirsutum@GSH,1,74,6,31,6.50802
GPX_Gossypium,hirsutum@GSH,1,74,7,32,9.82972
GPX_Gossypium,hirsutum@GSH,1,74,8,33,10.078
GPX_Gossypium,hirsutum@GSH,1,74,9,35,10.0931
GPX_Gossypium,hirsutum@GSH,1,74,10,36,9.88112
GPX_Gossypium,hirsutum@GSH,1,74,11,37,9.68659
GPX_Gossypium,hirsutum@GSH,1,74,12,41,9.70884
GPX_Gossypium,hirsutum@GSH,1,74,13,43,9.91339
GPX_Gossypium,hirsutum@GSH,1,74,14,45,9.88406
GPX_Gossypium,hirsutum@GSH,1,74,15,51,9.85375
GPX_Gossypium,hirsutum@GSH,1,74,16,61,9.64529
GPX_Gossypium,hirsutum@GSH,1,74,17,73,9.52555
GPX_Gossypium,hirsutum@GSH,1,74,18,84,9.36369
GPX_Gossypium,hirsutum@GSH,1,74,19,85,9.78251
GPX_Gossypium,hirsutum@GSH,1,74,20,88,9.71836
GPX_Gossypium,hirsutum@GSH,1,74,21,89,9.64542
GPX_Gossypium,hirsutum@GSH,1,75,0,0,7.16554
GPX_Gossypium,hirsutum@GSH,1,75,1,1,8.18026
GPX_Gossypium,hirsutum@GSH,1,75,2,2,7.94537
GPX_Gossypium,hirsutum@GSH,1,75,3,4,7.1397
GPX_Gossypium,hirsutum@GSH,1,75,4,6,7.21879
GPX_Gossypium,hirsutum@GSH,1,75,5,8,5.62412
GPX_Gossypium,hirsutum@GSH,1,75,6,9,5.02123
GPX_Gossypium,hirsutum@GSH,1,75,7,10,6.19168
GPX_Gossypium,hirsutum@GSH,1,75,8,12,5.47891
GPX_Gossypium,hirsutum@GSH,1,75,9,15,9.94163
GPX_Gossypium,hirsutum@GSH,1,75,10,16,9.93943
GPX_Gossypium,hirsutum@GSH,1,75,11,18,9.72162
GPX_Gossypium,hirsutum@GSH,1,75,12,19,8.65473
GPX_Gossypium,hirsutum@GSH,1,75,13,26,8.55382
GPX_Gossypium,hirsutum@GSH,1,75,14,38,8.92732
GPX_Gossypium,hirsutum@GSH,1,75,15,40,9.1816
GPX_Gossypium,hirsutum@GSH,1,75,16,41,8.95315
GPX_Gossypium,hirsutum@GSH,1,75,17,42,8.94406
GPX_Gossypium,hirsutum@GSH,1,75,18,44,8.87456
GPX_Gossypium,hirsutum@GSH,1,75,19,49,9.61097
GPX_Gossypium,hirsutum@GSH,1,75,20,50,9.62471
GPX_Gossypium,hirsutum@GSH,1,75,21,53,9.86171
GPX_Gossypium,hirsutum@GSH,1,75,22,81,9.76158
GPX_Gossypium,hirsutum@GSH,1,75,23,82,9.68676
GPX_Gossypium,hirsutum@GSH,1,75,24,85,10.096
GPX_Gossypium,hirsutum@GSH,1,75,25,90,9.9067
GPX_Gossypium,hirsutum@GSH,1,75,26,93,10.1224
GPX_Gossypium,hirsutum@GSH,1,75,27,95,10.1211
GPX_Gossypium,hirsutum@GSH,1,75,28,97,10.3512
GPX_Gossypium,hirsutum@GSH,1,76,0,0,7.14091
GPX_Gossypium,hirsutum@GSH,1,76,1,1,8.11491
GPX_Gossypium,hirsutum@GSH,1,76,2,2,8.41605
GPX_Gossypium,hirsutum@GSH,1,76,3,3,8.83927
GPX_Gossypium,hirsutum@GSH,1,76,4,8,8.42489
GPX_Gossypium,hirsutum@GSH,1,76,5,11,8.83174
GPX_Gossypium,hirsutum@GSH,1,76,6,12,9.19034
GPX_Gossypium,hirsutum@GSH,1,76,7,19,5.92026
GPX_Gossypium,hirsutum@GSH,1,76,8,21,7.15617
GPX_Gossypium,hirsutum@GSH,1,76,9,29,6.95547
GPX_Gossypium,hirsutum@GSH,1,76,10,32,8.40775
GPX_Gossypium,hirsutum@GSH,1,76,11,48,7.41519
GPX_Gossypium,hirsutum@GSH,1,76,12,65,8.42588
GPX_Gossypium,hirsutum@GSH,1,76,13,68,8.05304
GPX_Gossypium,hirsutum@GSH,1,76,14,70,8.08534
GPX_Gossypium,hirsutum@GSH,1,76,15,77,6.62338
GPX_Gossypium,hirsutum@GSH,1,76,16,79,7.34266
GPX_Gossypium,hirsutum@GSH,1,76,17,86,7.51873
GPX_Gossypium,hirsutum@GSH,1,76,18,87,7.67106
GPX_Gossypium,hirsutum@GSH,1,76,19,90,7.18455
GPX_Gossypium,hirsutum@GSH,1,76,20,94,6.93918
GPX_Gossypium,hirsutum@GSH,1,76,21,96,7.50003
GPX_Gossypium,hirsutum@GSH,1,76,22,97,7.82776
GPX_Gossypium,hirsutum@GSH,1,76,23,100,6.93248
GPX_Gossypium,hirsutum@GSH,1,77,0,0,7.09965
GPX_Gossypium,hirsutum@GSH,1,77,1,1,6.45864
GPX_Gossypium,hirsutum@GSH,1,77,2,2,7.23554
GPX_Gossypium,hirsutum@GSH,1,77,3,3,9.13798
GPX_Gossypium,hirsutum@GSH,1,77,4,5,8.2943
GPX_Gossypium,hirsutum@GSH,1,77,5,6,6.27604
GPX_Gossypium,hirsutum@GSH,1,77,6,7,8.52414
GPX_Gossypium,hirsutum@GSH,1,77,7,8,7.66383
GPX_Gossypium,hirsutum@GSH,1,77,8,10,7.62507
GPX_Gossypium,hirsutum@GSH,1,77,9,11,8.04213
GPX_Gossypium,hirsutum@GSH,1,77,10,20,8.06714
GPX_Gossypium,hirsutum@GSH,1,77,11,25,7.87974
GPX_Gossypium,hirsutum@GSH,1,77,12,27,8.23032
GPX_Gossypium,hirsutum@GSH,1,77,13,37,8.12482
GPX_Gossypium,hirsutum@GSH,1,77,14,52,7.38914
GPX_Gossypium,hirsutum@GSH,1,77,15,57,8.13678
GPX_Gossypium,hirsutum@GSH,1,77,16,61,8.08933
GPX_Gossypium,hirsutum@GSH,1,77,17,64,8.40437
GPX_Gossypium,hirsutum@GSH,1,77,18,70,8.10291
GPX_Gossypium,hirsutum@GSH,1,77,19,72,8.74473
GPX_Gossypium,hirsutum@GSH,1,77,20,79,9.71735
GPX_Gossypium,hirsutum@GSH,1,77,21,81,9.35892
GPX_Gossypium,hirsutum@GSH,1,77,22,89,9.01776
GPX_Gossypium,hirsutum@GSH,1,77,23,91,8.87265
GPX_Gossypium,hirsutum@GSH,1,77,24,93,8.30249
GPX_Gossypium,hirsutum@GSH,1,78,0,0,7.24494
GPX_Gossypium,hirsutum@GSH,1,78,1,2,7.1472
GPX_Gossypium,hirsutum@GSH,1,78,2,5,6.37861
GPX_Gossypium,hirsutum@GSH,1,78,3,6,3.85212
GPX_Gossypium,hirsutum@GSH,1,78,4,8,4.07621
GPX_Gossypium,hirsutum@GSH,1,78,5,9,9.20464
GPX_Gossypium,hirsutum@GSH,1,78,6,14,9.1521
GPX_Gossypium,hirsutum@GSH,1,78,7,21,8.37177
GPX_Gossypium,hirsutum@GSH,1,78,8,23,8.42337
GPX_Gossypium,hirsutum@GSH,1,78,9,27,5.09386
GPX_Gossypium,hirsutum@GSH,1,78,10,28,5.03589
GPX_Gossypium,hirsutum@GSH,1,78,11,29,5.39091
GPX_Gossypium,hirsutum@GSH,1,78,12,30,5.94276
GPX_Gossypium,hirsutum@GSH,1,78,13,33,5.76279
GPX_Gossypium,hirsutum@GSH,1,78,14,34,6.6889
GPX_Gossypium,hirsutum@GSH,1,78,15,37,6.82946
GPX_Gossypium,hirsutum@GSH,1,78,16,41,9.08588
GPX_Gossypium,hirsutum@GSH,1,78,17,43,9.26756
GPX_Gossypium,hirsutum@GSH,1,78,18,45,9.40544
GPX_Gossypium,hirsutum@GSH,1,78,19,49,9.10504
GPX_Gossypium,hirsutum@GSH,1,78,20,55,9.28427
GPX_Gossypium,hirsutum@GSH,1,78,21,61,9.14614
GPX_Gossypium,hirsutum@GSH,1,78,22,66,9.03975
GPX_Gossypium,hirsutum@GSH,1,78,23,74,9.1787
GPX_Gossypium,hirsutum@GSH,1,78,24,77,9.09348
GPX_Gossypium,hirsutum@GSH,1,78,25,88,8.89072
GPX_Gossypium,hirsutum@GSH,1,78,26,92,8.84972
GPX_Gossypium,hirsutum@GSH,1,78,27,93,8.98738
GPX_Gossypium,hirsutum@GSH,1,79,0,0,7.10387
GPX_Gossypium,hirsutum@GSH,1,79,1,1,7.8588
GPX_Gossypium,hirsutum@GSH,1,79,2,3,8.37883
GPX_Gossypium,hirsutum@GSH,1,79,3,4,9.76433
GPX_Gossypium,hirsutum@GSH,1,79,4,5,5.67172
GPX_Gossypium,hirsutum@GSH,1,79,5,6,8.83359
GPX_Gossypium,hirsutum@GSH,1,79,6,7,6.70455
GPX_Gossypium,hirsutum@GSH,1,79,7,11,6.85008
GPX_Gossypium,hirsutum@GSH,1,79,8,16,6.07964
GPX_Gossypium,hirsutum@GSH,1,79,9,18,6.74502
GPX_Gossypium,hirsutum@GSH,1,79,10,19,7.12705
GPX_Gossypium,hirsutum@GSH,1,79,11,21,6.95709
GPX_Gossypium,hirsutum@GSH,1,79,12,22,6.23913
GPX_Gossypium,hirsutum@GSH,1,79,13,23,6.35489
GPX_Gossypium,hirsutum@GSH,1,79,14,24,8.57576
GPX_Gossypium,hirsutum@GSH,1,79,15,25,9.3956
GPX_Gossypium,hirsutum@GSH,1,79,16,26,9.82701
GPX_Gossypium,hirsutum@GSH,1,79,17,27,8.6552
GPX_Gossypium,hirsutum@GSH,1,79,18,29,7.15366
GPX_Gossypium,hirsutum@GSH,1,79,19,30,7.6812
GPX_Gossypium,hirsutum@GSH,1,79,20,33,7.0813
GPX_Gossypium,hirsutum@GSH,1,79,21,34,6.89884
GPX_Gossypium,hirsutum@GSH,1,79,22,35,6.29598
GPX_Gossypium,hirsutum@GSH,1,79,23,37,6.24878
GPX_Gossypium,hirsutum@GSH,1,79,24,39,6.23854
GPX_Gossypium,hirsutum@GSH,1,79,25,45,6.22591
GPX_Gossypium,hirsutum@GSH,1,79,26,46,6.40141
GPX_Gossypium,hirsutum@GSH,1,79,27,48,6.05899
GPX_Gossypium,hirsutum@GSH,1,79,28,54,6.07662
GPX_Gossypium,hirsutum@GSH,1,79,29,65,6.22455
GPX_Gossypium,hirsutum@GSH,1,79,30,67,6.39445
GPX_Gossypium,hirsutum@GSH,1,79,31,68,6.39994
GPX_Gossypium,hirsutum@GSH,1,79,32,73,6.20409
GPX_Gossypium,hirsutum@GSH,1,79,33,77,5.86471
GPX_Gossypium,hirsutum@GSH,1,79,34,78,5.66895
GPX_Gossypium,hirsutum@GSH,1,79,35,82,5.87478
GPX_Gossypium,hirsutum@GSH,1,79,36,84,5.6468
GPX_Gossypium,hirsutum@GSH,1,79,37,86,6.51324
GPX_Gossypium,hirsutum@GSH,1,79,38,88,6.56184
GPX_Gossypium,hirsutum@GSH,1,79,39,89,8.41513
GPX_Gossypium,hirsutum@GSH,1,79,40,90,8.1302
GPX_Gossypium,hirsutum@GSH,1,79,41,96,7.81704
GPX_Gossypium,hirsutum@GSH,1,79,42,100,7.20081
GPX_Gossypium,hirsutum@GSH,1,80,0,0,7.05235
GPX_Gossypium,hirsutum@GSH,1,80,1,1,7.75101
GPX_Gossypium,hirsutum@GSH,1,80,2,5,7.46191
GPX_Gossypium,hirsutum@GSH,1,80,3,8,7.75194
GPX_Gossypium,hirsutum@GSH,1,80,4,9,8.19949
GPX_Gossypium,hirsutum@GSH,1,80,5,12,7.43087
GPX_Gossypium,hirsutum@GSH,1,80,6,14,7.31568
GPX_Gossypium,hirsutum@GSH,1,80,7,15,8.02459
GPX_Gossypium,hirsutum@GSH,1,80,8,21,4.80686
GPX_Gossypium,hirsutum@GSH,1,80,9,23,6.02889
GPX_Gossypium,hirsutum@GSH,1,80,10,24,5.58182
GPX_Gossypium,hirsutum@GSH,1,80,11,25,5.61282
GPX_Gossypium,hirsutum@GSH,1,80,12,26,5.37884
GPX_Gossypium,hirsutum@GSH,1,80,13,29,5.34506
GPX_Gossypium,hirsutum@GSH,1,80,14,31,5.20062
GPX_Gossypium,hirsutum@GSH,1,80,15,32,5.41904
GPX_Gossypium,hirsutum@GSH,1,80,16,35,5.56252
GPX_Gossypium,hirsutum@GSH,1,80,17,36,5.38477
GPX_Gossypium,hirsutum@GSH,1,80,18,38,5.75327
GPX_Gossypium,hirsutum@GSH,1,80,19,41,5.82883
GPX_Gossypium,hirsutum@GSH,1,80,20,44,7.46767
GPX_Gossypium,hirsutum@GSH,1,80,21,46,7.70843
GPX_Gossypium,hirsutum@GSH,1,80,22,47,8.39783
GPX_Gossypium,hirsutum@GSH,1,80,23,50,8.97266
GPX_Gossypium,hirsutum@GSH,1,80,24,52,8.58943
GPX_Gossypium,hirsutum@GSH,1,80,25,53,7.98838
GPX_Gossypium,hirsutum@GSH,1,80,26,63,7.75693
GPX_Gossypium,hirsutum@GSH,1,80,27,66,7.81446
GPX_Gossypium,hirsutum@GSH,1,80,28,68,7.57478
GPX_Gossypium,hirsutum@GSH,1,80,29,70,7.5417
GPX_Gossypium,hirsutum@GSH,1,80,30,71,7.88817
GPX_Gossypium,hirsutum@GSH,1,80,31,77,8.38254
GPX_Gossypium,hirsutum@GSH,1,80,32,81,8.28817
GPX_Gossypium,hirsutum@GSH,1,80,33,90,7.98881
GPX_Gossypium,hirsutum@GSH,1,80,34,91,7.56002
GPX_Gossypium,hirsutum@GSH,1,80,35,92,8.08772
GPX_Gossypium,hirsutum@GSH,1,80,36,94,7.86584
GPX_Gossypium,hirsutum@GSH,1,80,37,96,8.04049
GPX_Gossypium,hirsutum@GSH,1,80,38,97,7.87681
GPX_Gossypium,hirsutum@GSH,1,80,39,98,8.07517
GPX_Gossypium,hirsutum@GSH,1,81,0,0,7.22547
GPX_Gossypium,hirsutum@GSH,1,81,1,1,7.61178
GPX_Gossypium,hirsutum@GSH,1,81,2,8,7.15007
GPX_Gossypium,hirsutum@GSH,1,81,3,18,7.75203
GPX_Gossypium,hirsutum@GSH,1,81,4,27,8.45949
GPX_Gossypium,hirsutum@GSH,1,81,5,35,8.22585
GPX_Gossypium,hirsutum@GSH,1,81,6,39,8.60652
GPX_Gossypium,hirsutum@GSH,1,81,7,40,8.76209
GPX_Gossypium,hirsutum@GSH,1,81,8,41,9.15788
GPX_Gossypium,hirsutum@GSH,1,81,9,46,9.56253
GPX_Gossypium,hirsutum@GSH,1,81,10,49,8.75382
GPX_Gossypium,hirsutum@GSH,1,81,11,50,8.34814
GPX_Gossypium,hirsutum@GSH,1,81,12,51,8.58244
GPX_Gossypium,hirsutum@GSH,1,81,13,53,10.429
GPX_Gossypium,hirsutum@GSH,1,81,14,54,10.3353
GPX_Gossypium,hirsutum@GSH,1,81,15,55,10.2435
GPX_Gossypium,hirsutum@GSH,1,81,16,56,10.1388
GPX_Gossypium,hirsutum@GSH,1,81,17,58,10.0754
GPX_Gossypium,hirsutum@GSH,1,81,18,60,9.90874
GPX_Gossypium,hirsutum@GSH,1,81,19,61,9.96374
GPX_Gossypium,hirsutum@GSH,1,81,20,63,9.41673
GPX_Gossypium,hirsutum@GSH,1,81,21,64,8.73332
GPX_Gossypium,hirsutum@GSH,1,81,22,66,8.47374
GPX_Gossypium,hirsutum@GSH,1,81,23,67,9.65277
GPX_Gossypium,hirsutum@GSH,1,81,24,70,9.70064
GPX_Gossypium,hirsutum@GSH,1,81,25,71,9.35128
GPX_Gossypium,hirsutum@GSH,1,81,26,78,9.08928
GPX_Gossypium,hirsutum@GSH,1,81,27,79,10.6271
GPX_Gossypium,hirsutum@GSH,1,81,28,80,7.91347
GPX_Gossypium,hirsutum@GSH,1,81,29,81,10.3456
GPX_Gossypium,hirsutum@GSH,1,81,30,82,11.0007
GPX_Gossypium,hirsutum@GSH,1,81,31,83,12.0507
GPX_Gossypium,hirsutum@GSH,1,81,32,84,10.5545
GPX_Gossypium,hirsutum@GSH,1,81,33,85,11.7375
GPX_Gossypium,hirsutum@GSH,1,81,34,88,12.5572
GPX_Gossypium,hirsutum@GSH,1,81,35,90,11.6637
GPX_Gossypium,hirsutum@GSH,1,81,36,92,12.1292
GPX_Gossypium,hirsutum@GSH,1,81,37,95,9.06783
GPX_Gossypium,hirsutum@GSH,1,81,38,96,13.3772
GPX_Gossypium,hirsutum@GSH,1,81,39,97,13.5723
GPX_Gossypium,hirsutum@GSH,1,81,40,100,11.9752
GPX_Gossypium,hirsutum@GSH,1,82,0,0,7.15768
GPX_Gossypium,hirsutum@GSH,1,82,1,1,8.36825
GPX_Gossypium,hirsutum@GSH,1,82,2,2,8.28518
GPX_Gossypium,hirsutum@GSH,1,82,3,3,8.73291
GPX_Gossypium,hirsutum@GSH,1,82,4,6,8.72779
GPX_Gossypium,hirsutum@GSH,1,82,5,7,9.54703
GPX_Gossypium,hirsutum@GSH,1,82,6,9,10.2011
GPX_Gossypium,hirsutum@GSH,1,82,7,11,10.3665
GPX_Gossypium,hirsutum@GSH,1,82,8,12,10.4132
GPX_Gossypium,hirsutum@GSH,1,82,9,14,10.2517
GPX_Gossypium,hirsutum@GSH,1,82,10,15,10.1086
GPX_Gossypium,hirsutum@GSH,1,82,11,17,9.84087
GPX_Gossypium,hirsutum@GSH,1,82,12,25,9.61227
GPX_Gossypium,hirsutum@GSH,1,82,13,33,9.37872
GPX_Gossypium,hirsutum@GSH,1,82,14,35,7.04865
GPX_Gossypium,hirsutum@GSH,1,82,15,36,6.95106
GPX_Gossypium,hirsutum@GSH,1,82,16,37,7.68305
GPX_Gossypium,hirsutum@GSH,1,82,17,41,7.70087
GPX_Gossypium,hirsutum@GSH,1,82,18,43,7.83878
GPX_Gossypium,hirsutum@GSH,1,82,19,45,7.90672
GPX_Gossypium,hirsutum@GSH,1,82,20,46,8.58594
GPX_Gossypium,hirsutum@GSH,1,82,21,53,8.87719
GPX_Gossypium,hirsutum@GSH,1,82,22,69,7.93829
GPX_Gossypium,hirsutum@GSH,1,82,23,81,8.28197
GPX_Gossypium,hirsutum@GSH,1,82,24,95,7.3382
GPX_Gossypium,hirsutum@GSH,1,82,25,96,7.50987
GPX_Gossypium,hirsutum@GSH,1,82,26,97,8.98952
GPX_Gossypium,hirsutum@GSH,1,83,0,0,7.21145
GPX_Gossypium,hirsutum@GSH,1,83,1,1,10.0324
GPX_Gossypium,hirsutum@GSH,1,83,2,2,9.2067
GPX_Gossypium,hirsutum@GSH,1,83,3,4,10.7364
GPX_Gossypium,hirsutum@GSH,1,83,4,5,11.5206
GPX_Gossypium,hirsutum@GSH,1,83,5,7,9.28411
GPX_Gossypium,hirsutum@GSH,1,83,6,8,8.76944
GPX_Gossypium,hirsutum@GSH,1,83,7,11,8.8238
GPX_Gossypium,hirsutum@GSH,1,83,8,13,8.69764
GPX_Gossypium,hirsutum@GSH,1,83,9,15,8.73873
GPX_Gossypium,hirsutum@GSH,1,83,10,17,8.60213
GPX_Gossypium,hirsutum@GSH,1,83,11,21,8.42417
GPX_Gossypium,hirsutum@GSH,1,83,12,39,8.57493
GPX_Gossypium,hirsutum@GSH,1,83,13,42,8.86302
GPX_Gossypium,hirsutum@GSH,1,83,14,43,8.56417
GPX_Gossypium,hirsutum@GSH,1,83,15,49,8.59402
GPX_Gossypium,hirsutum@GSH,1,83,16,59,8.92276
GPX_Gossypium,hirsutum@GSH,1,83,17,61,8.51888
GPX_Gossypium,hirsutum@GSH,1,83,18,75,6.56745
GPX_Gossypium,hirsutum@GSH,1,83,19,77,7.93189
GPX_Gossypium,hirsutum@GSH,1,83,20,79,7.52742
GPX_Gossypium,hirsutum@GSH,1,83,21,83,7.8858
GPX_Gossypium,hirsutum@GSH,1,83,22,85,8.77509
GPX_Gossypium,hirsutum@GSH,1,83,23,98,8.13328
GPX_Gossypium,hirsutum@GSH,1,83,24,99,7.93047
GPX_Gossypium,hirsutum@GSH,1,84,0,0,7.72444
GPX_Gossypium,hirsutum@GSH,1,84,1,1,8.88474
GPX_Gossypium,hirsutum@GSH,1,84,2,2,6.25371
GPX_Gossypium,hirsutum@GSH,1,84,3,6,6.26214
GPX_Gossypium,hirsutum@GSH,1,84,4,7,8.82943
GPX_Gossypium,hirsutum@GSH,1,84,5,9,8.41269
GPX_Gossypium,hirsutum@GSH,1,84,6,10,9.79453
GPX_Gossypium,hirsutum@GSH,1,84,7,11,9.50244
GPX_Gossypium,hirsutum@GSH,1,84,8,13,9.18426
GPX_Gossypium,hirsutum@GSH,1,84,9,16,8.34859
