Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step
GPX_Gossypium,hirsutum@GSH,1,47,28,57
GPX_Gossypium,hirsutum@GSH,1,47,29,64
GPX_Gossypium,hirsutum@GSH,1,47,30,66
GPX_Gossypium,hirsutum@GSH,1,47,31,77
GPX_Gossypium,hirsutum@GSH,1,47,32,79
GPX_Gossypium,hirsutum@GSH,1,47,33,81
GPX_Gossypium,hirsutum@GSH,1,47,34,82
GPX_Gossypium,hirsutum@GSH,1,47,35,83
GPX_Gossypium,hirsutum@GSH,1,47,36,86
GPX_Gossypium,hirsutum@GSH,1,47,37,88
GPX_Gossypium,hirsutum@GSH,1,47,38,89
GPX_Gossypium,hirsutum@GSH,1,47,39,90
GPX_Gossypium,hirsutum@GSH,1,47,40,96
GPX_Gossypium,hirsutum@GSH,1,47,41,98
GPX_Gossypium,hirsutum@GSH,1,48,0,0
GPX_Gossypium,hirsutum@GSH,1,48,1,1
GPX_Gossypium,hirsutum@GSH,1,48,2,6
GPX_Gossypium,hirsutum@GSH,1,48,3,7
GPX_Gossypium,hirsutum@GSH,1,48,4,10
GPX_Gossypium,hirsutum@GSH,1,48,5,12
GPX_Gossypium,hirsutum@GSH,1,48,6,13
GPX_Gossypium,hirsutum@GSH,1,48,7,15
GPX_Gossypium,hirsutum@GSH,1,48,8,17
GPX_Gossypium,hirsutum@GSH,1,48,9,18
GPX_Gossypium,hirsutum@GSH,1,48,10,19
GPX_Gossypium,hirsutum@GSH,1,48,11,20
GPX_Gossypium,hirsutum@GSH,1,48,12,21
GPX_Gossypium,hirsutum@GSH,1,48,13,22
GPX_Gossypium,hirsutum@GSH,1,48,14,24
GPX_Gossypium,hirsutum@GSH,1,48,15,25
GPX_Gossypium,hirsutum@GSH,1,48,16,27
GPX_Gossypium,hirsutum@GSH,1,48,17,30
GPX_Gossypium,hirsutum@GSH,1,48,18,34
GPX_Gossypium,hirsutum@GSH,1,48,19,37
GPX_Gossypium,hirsutum@GSH,1,48,20,39
GPX_Gossypium,hirsutum@GSH,1,48,21,40
GPX_Gossypium,hirsutum@GSH,1,48,22,42
GPX_Gossypium,hirsutum@GSH,1,48,23,53
GPX_Gossypium,hirsutum@GSH,1,48,24,55
GPX_Gossypium,hirsutum@GSH,1,48,25,61
GPX_Gossypium,hirsutum@GSH,1,48,26,62
GPX_Gossypium,hirsutum@GSH,1,48,27,73
GPX_Gossypium,hirsutum@GSH,1,48,28,77
GPX_Gossypium,hirsutum@GSH,1,48,29,89
GPX_Gossypium,hirsutum@GSH,1,49,0,0
GPX_Gossypium,hirsutum@GSH,1,49,1,1
GPX_Gossypium,hirsutum@GSH,1,49,2,2
GPX_Gossypium,hirsutum@GSH,1,49,3,5
GPX_Gossypium,hirsutum@GSH,1,49,4,8
GPX_Gossypium,hirsutum@GSH,1,49,5,9
GPX_Gossypium,hirsutum@GSH,1,49,6,10
GPX_Gossypium,hirsutum@GSH,1,49,7,19
GPX_Gossypium,hirsutum@GSH,1,49,8,23
GPX_Gossypium,hirsutum@GSH,1,49,9,26
GPX_Gossypium,hirsutum@GSH,1,49,10,28
GPX_Gossypium,hirsutum@GSH,1,49,11,30
GPX_Gossypium,hirsutum@GSH,1,49,12,31
GPX_Gossypium,hirsutum@GSH,1,49,13,35
GPX_Gossypium,hirsutum@GSH,1,49,14,37
GPX_Gossypium,hirsutum@GSH,1,49,15,39
GPX_Gossypium,hirsutum@GSH,1,49,16,43
GPX_Gossypium,hirsutum@GSH,1,49,17,44
GPX_Gossypium,hirsutum@GSH,1,49,18,45
GPX_Gossypium,hirsutum@GSH,1,49,19,49
GPX_Gossypium,hirsutum@GSH,1,49,20,50
GPX_Gossypium,hirsutum@GSH,1,49,21,55
GPX_Gossypium,hirsutum@GSH,1,49,22,58
GPX_Gossypium,hirsutum@GSH,1,49,23,68
GPX_Gossypium,hirsutum@GSH,1,49,24,69
GPX_Gossypium,hirsutum@GSH,1,49,25,79
GPX_Gossypium,hirsutum@GSH,1,49,26,85
GPX_Gossypium,hirsutum@GSH,1,49,27,90
GPX_Gossypium,hirsutum@GSH,1,49,28,94
GPX_Gossypium,hirsutum@GSH,1,49,29,95
GPX_Gossypium,hirsutum@GSH,1,49,30,96
GPX_Gossypium,hirsutum@GSH,1,49,31,97
GPX_Gossypium,hirsutum@GSH,1,49,32,99
GPX_Gossypium,hirsutum@GSH,1,50,0,0
GPX_Gossypium,hirsutum@GSH,1,50,1,2
GPX_Gossypium,hirsutum@GSH,1,50,2,4
GPX_Gossypium,hirsutum@GSH,1,50,3,7
GPX_Gossypium,hirsutum@GSH,1,50,4,16
GPX_Gossypium,hirsutum@GSH,1,50,5,17
GPX_Gossypium,hirsutum@GSH,1,50,6,25
GPX_Gossypium,hirsutum@GSH,1,50,7,27
GPX_Gossypium,hirsutum@GSH,1,50,8,29
GPX_Gossypium,hirsutum@GSH,1,50,9,33
GPX_Gossypium,hirsutum@GSH,1,50,10,36
GPX_Gossypium,hirsutum@GSH,1,50,11,37
GPX_Gossypium,hirsutum@GSH,1,50,12,42
GPX_Gossypium,hirsutum@GSH,1,50,13,44
GPX_Gossypium,hirsutum@GSH,1,50,14,45
GPX_Gossypium,hirsutum@GSH,1,50,15,51
GPX_Gossypium,hirsutum@GSH,1,50,16,53
GPX_Gossypium,hirsutum@GSH,1,50,17,60
GPX_Gossypium,hirsutum@GSH,1,50,18,64
GPX_Gossypium,hirsutum@GSH,1,50,19,65
GPX_Gossypium,hirsutum@GSH,1,50,20,69
GPX_Gossypium,hirsutum@GSH,1,50,21,70
GPX_Gossypium,hirsutum@GSH,1,50,22,71
GPX_Gossypium,hirsutum@GSH,1,50,23,84
GPX_Gossypium,hirsutum@GSH,1,50,24,95
GPX_Gossypium,hirsutum@GSH,1,50,25,96
GPX_Gossypium,hirsutum@GSH,1,50,26,97
GPX_Gossypium,hirsutum@GSH,1,50,27,100
GPX_Gossypium,hirsutum@GSH,1,51,0,0
GPX_Gossypium,hirsutum@GSH,1,51,1,1
GPX_Gossypium,hirsutum@GSH,1,51,2,2
GPX_Gossypium,hirsutum@GSH,1,51,3,3
GPX_Gossypium,hirsutum@GSH,1,51,4,4
GPX_Gossypium,hirsutum@GSH,1,51,5,7
GPX_Gossypium,hirsutum@GSH,1,51,6,8
GPX_Gossypium,hirsutum@GSH,1,51,7,9
GPX_Gossypium,hirsutum@GSH,1,51,8,10
GPX_Gossypium,hirsutum@GSH,1,51,9,11
GPX_Gossypium,hirsutum@GSH,1,51,10,12
GPX_Gossypium,hirsutum@GSH,1,51,11,14
GPX_Gossypium,hirsutum@GSH,1,51,12,15
GPX_Gossypium,hirsutum@GSH,1,51,13,16
GPX_Gossypium,hirsutum@GSH,1,51,14,19
GPX_Gossypium,hirsutum@GSH,1,51,15,20
GPX_Gossypium,hirsutum@GSH,1,51,16,26
GPX_Gossypium,hirsutum@GSH,1,51,17,30
GPX_Gossypium,hirsutum@GSH,1,51,18,32
GPX_Gossypium,hirsutum@GSH,1,51,19,33
GPX_Gossypium,hirsutum@GSH,1,51,20,37
GPX_Gossypium,hirsutum@GSH,1,51,21,41
GPX_Gossypium,hirsutum@GSH,1,51,22,45
GPX_Gossypium,hirsutum@GSH,1,51,23,48
GPX_Gossypium,hirsutum@GSH,1,51,24,50
GPX_Gossypium,hirsutum@GSH,1,51,25,51
GPX_Gossypium,hirsutum@GSH,1,51,26,56
GPX_Gossypium,hirsutum@GSH,1,51,27,57
GPX_Gossypium,hirsutum@GSH,1,51,28,59
GPX_Gossypium,hirsutum@GSH,1,51,29,61
GPX_Gossypium,hirsutum@GSH,1,51,30,70
GPX_Gossypium,hirsutum@GSH,1,51,31,77
GPX_Gossypium,hirsutum@GSH,1,51,32,85
GPX_Gossypium,hirsutum@GSH,1,51,33,88
GPX_Gossypium,hirsutum@GSH,1,51,34,89
GPX_Gossypium,hirsutum@GSH,1,51,35,94
GPX_Gossypium,hirsutum@GSH,1,51,36,95
GPX_Gossypium,hirsutum@GSH,1,52,0,0
GPX_Gossypium,hirsutum@GSH,1,52,1,1
GPX_Gossypium,hirsutum@GSH,1,52,2,5
GPX_Gossypium,hirsutum@GSH,1,52,3,7
GPX_Gossypium,hirsutum@GSH,1,52,4,17
GPX_Gossypium,hirsutum@GSH,1,52,5,23
GPX_Gossypium,hirsutum@GSH,1,52,6,37
GPX_Gossypium,hirsutum@GSH,1,52,7,43
GPX_Gossypium,hirsutum@GSH,1,52,8,55
GPX_Gossypium,hirsutum@GSH,1,52,9,65
GPX_Gossypium,hirsutum@GSH,1,52,10,74
GPX_Gossypium,hirsutum@GSH,1,52,11,80
GPX_Gossypium,hirsutum@GSH,1,52,12,81
GPX_Gossypium,hirsutum@GSH,1,52,13,95
GPX_Gossypium,hirsutum@GSH,1,52,14,96
GPX_Gossypium,hirsutum@GSH,1,52,15,97
GPX_Gossypium,hirsutum@GSH,1,53,0,0
GPX_Gossypium,hirsutum@GSH,1,53,1,1
GPX_Gossypium,hirsutum@GSH,1,53,2,5
GPX_Gossypium,hirsutum@GSH,1,53,3,8
GPX_Gossypium,hirsutum@GSH,1,53,4,9
GPX_Gossypium,hirsutum@GSH,1,53,5,10
GPX_Gossypium,hirsutum@GSH,1,53,6,11
GPX_Gossypium,hirsutum@GSH,1,53,7,12
GPX_Gossypium,hirsutum@GSH,1,53,8,13
GPX_Gossypium,hirsutum@GSH,1,53,9,15
GPX_Gossypium,hirsutum@GSH,1,53,10,17
GPX_Gossypium,hirsutum@GSH,1,53,11,19
GPX_Gossypium,hirsutum@GSH,1,53,12,20
GPX_Gossypium,hirsutum@GSH,1,53,13,22
GPX_Gossypium,hirsutum@GSH,1,53,14,26
GPX_Gossypium,hirsutum@GSH,1,53,15,28
GPX_Gossypium,hirsutum@GSH,1,53,16,29
GPX_Gossypium,hirsutum@GSH,1,53,17,30
GPX_Gossypium,hirsutum@GSH,1,53,18,31
GPX_Gossypium,hirsutum@GSH,1,53,19,34
GPX_Gossypium,hirsutum@GSH,1,53,20,36
GPX_Gossypium,hirsutum@GSH,1,53,21,37
GPX_Gossypium,hirsutum@GSH,1,53,22,40
GPX_Gossypium,hirsutum@GSH,1,53,23,41
GPX_Gossypium,hirsutum@GSH,1,53,24,45
GPX_Gossypium,hirsutum@GSH,1,53,25,46
GPX_Gossypium,hirsutum@GSH,1,53,26,47
GPX_Gossypium,hirsutum@GSH,1,53,27,48
GPX_Gossypium,hirsutum@GSH,1,53,28,49
GPX_Gossypium,hirsutum@GSH,1,53,29,50
GPX_Gossypium,hirsutum@GSH,1,53,30,51
GPX_Gossypium,hirsutum@GSH,1,53,31,52
GPX_Gossypium,hirsutum@GSH,1,53,32,53
GPX_Gossypium,hirsutum@GSH,1,53,33,56
GPX_Gossypium,hirsutum@GSH,1,53,34,57
GPX_Gossypium,hirsutum@GSH,1,53,35,58
GPX_Gossypium,hirsutum@GSH,1,53,36,63
GPX_Gossypium,hirsutum@GSH,1,53,37,75
GPX_Gossypium,hirsutum@GSH,1,53,38,84
GPX_Gossypium,hirsutum@GSH,1,53,39,92
GPX_Gossypium,hirsutum@GSH,1,53,40,95
GPX_Gossypium,hirsutum@GSH,1,53,41,97
GPX_Gossypium,hirsutum@GSH,1,53,42,99
GPX_Gossypium,hirsutum@GSH,1,54,0,0
GPX_Gossypium,hirsutum@GSH,1,54,1,1
GPX_Gossypium,hirsutum@GSH,1,54,2,5
GPX_Gossypium,hirsutum@GSH,1,54,3,7
GPX_Gossypium,hirsutum@GSH,1,54,4,8
GPX_Gossypium,hirsutum@GSH,1,54,5,9
GPX_Gossypium,hirsutum@GSH,1,54,6,15
GPX_Gossypium,hirsutum@GSH,1,54,7,25
GPX_Gossypium,hirsutum@GSH,1,54,8,27
GPX_Gossypium,hirsutum@GSH,1,54,9,29
GPX_Gossypium,hirsutum@GSH,1,54,10,33
GPX_Gossypium,hirsutum@GSH,1,54,11,34
GPX_Gossypium,hirsutum@GSH,1,54,12,35
GPX_Gossypium,hirsutum@GSH,1,54,13,36
GPX_Gossypium,hirsutum@GSH,1,54,14,37
GPX_Gossypium,hirsutum@GSH,1,54,15,38
GPX_Gossypium,hirsutum@GSH,1,54,16,39
GPX_Gossypium,hirsutum@GSH,1,54,17,40
GPX_Gossypium,hirsutum@GSH,1,54,18,47
GPX_Gossypium,hirsutum@GSH,1,54,19,50
GPX_Gossypium,hirsutum@GSH,1,54,20,53
GPX_Gossypium,hirsutum@GSH,1,54,21,57
GPX_Gossypium,hirsutum@GSH,1,54,22,60
GPX_Gossypium,hirsutum@GSH,1,54,23,68
GPX_Gossypium,hirsutum@GSH,1,54,24,69
GPX_Gossypium,hirsutum@GSH,1,54,25,71
GPX_Gossypium,hirsutum@GSH,1,54,26,73
GPX_Gossypium,hirsutum@GSH,1,54,27,79
GPX_Gossypium,hirsutum@GSH,1,54,28,81
GPX_Gossypium,hirsutum@GSH,1,54,29,90
GPX_Gossypium,hirsutum@GSH,1,54,30,94
GPX_Gossypium,hirsutum@GSH,1,55,0,0
GPX_Gossypium,hirsutum@GSH,1,55,1,1
GPX_Gossypium,hirsutum@GSH,1,55,2,2
GPX_Gossypium,hirsutum@GSH,1,55,3,3
GPX_Gossypium,hirsutum@GSH,1,55,4,15
GPX_Gossypium,hirsutum@GSH,1,55,5,17
GPX_Gossypium,hirsutum@GSH,1,55,6,19
GPX_Gossypium,hirsutum@GSH,1,55,7,22
GPX_Gossypium,hirsutum@GSH,1,55,8,23
GPX_Gossypium,hirsutum@GSH,1,55,9,28
GPX_Gossypium,hirsutum@GSH,1,55,10,29
GPX_Gossypium,hirsutum@GSH,1,55,11,31
GPX_Gossypium,hirsutum@GSH,1,55,12,33
GPX_Gossypium,hirsutum@GSH,1,55,13,35
GPX_Gossypium,hirsutum@GSH,1,55,14,37
GPX_Gossypium,hirsutum@GSH,1,55,15,38
GPX_Gossypium,hirsutum@GSH,1,55,16,41
GPX_Gossypium,hirsutum@GSH,1,55,17,48
GPX_Gossypium,hirsutum@GSH,1,55,18,53
GPX_Gossypium,hirsutum@GSH,1,55,19,68
GPX_Gossypium,hirsutum@GSH,1,55,20,71
GPX_Gossypium,hirsutum@GSH,1,55,21,73
GPX_Gossypium,hirsutum@GSH,1,55,22,77
GPX_Gossypium,hirsutum@GSH,1,55,23,81
GPX_Gossypium,hirsutum@GSH,1,55,24,89
GPX_Gossypium,hirsutum@GSH,1,55,25,90
GPX_Gossypium,hirsutum@GSH,1,55,26,94
GPX_Gossypium,hirsutum@GSH,1,56,0,0
GPX_Gossypium,hirsutum@GSH,1,56,1,1
GPX_Gossypium,hirsutum@GSH,1,56,2,2
GPX_Gossypium,hirsutum@GSH,1,56,3,5
GPX_Gossypium,hirsutum@GSH,1,56,4,7
GPX_Gossypium,hirsutum@GSH,1,56,5,21
GPX_Gossypium,hirsutum@GSH,1,56,6,25
GPX_Gossypium,hirsutum@GSH,1,56,7,28
GPX_Gossypium,hirsutum@GSH,1,56,8,33
GPX_Gossypium,hirsutum@GSH,1,56,9,35
GPX_Gossypium,hirsutum@GSH,1,56,10,37
GPX_Gossypium,hirsutum@GSH,1,56,11,39
GPX_Gossypium,hirsutum@GSH,1,56,12,44
GPX_Gossypium,hirsutum@GSH,1,56,13,46
GPX_Gossypium,hirsutum@GSH,1,56,14,52
GPX_Gossypium,hirsutum@GSH,1,56,15,60
GPX_Gossypium,hirsutum@GSH,1,56,16,67
GPX_Gossypium,hirsutum@GSH,1,56,17,69
GPX_Gossypium,hirsutum@GSH,1,56,18,70
GPX_Gossypium,hirsutum@GSH,1,56,19,75
GPX_Gossypium,hirsutum@GSH,1,56,20,77
GPX_Gossypium,hirsutum@GSH,1,56,21,80
GPX_Gossypium,hirsutum@GSH,1,56,22,82
GPX_Gossypium,hirsutum@GSH,1,56,23,83
GPX_Gossypium,hirsutum@GSH,1,56,24,85
GPX_Gossypium,hirsutum@GSH,1,57,0,0
GPX_Gossypium,hirsutum@GSH,1,57,1,1
GPX_Gossypium,hirsutum@GSH,1,57,2,11
GPX_Gossypium,hirsutum@GSH,1,57,3,17
GPX_Gossypium,hirsutum@GSH,1,57,4,27
GPX_Gossypium,hirsutum@GSH,1,57,5,30
GPX_Gossypium,hirsutum@GSH,1,57,6,32
GPX_Gossypium,hirsutum@GSH,1,57,7,36
GPX_Gossypium,hirsutum@GSH,1,57,8,38
GPX_Gossypium,hirsutum@GSH,1,57,9,40
GPX_Gossypium,hirsutum@GSH,1,57,10,44
GPX_Gossypium,hirsutum@GSH,1,57,11,49
GPX_Gossypium,hirsutum@GSH,1,57,12,50
GPX_Gossypium,hirsutum@GSH,1,57,13,51
GPX_Gossypium,hirsutum@GSH,1,57,14,54
GPX_Gossypium,hirsutum@GSH,1,57,15,55
GPX_Gossypium,hirsutum@GSH,1,57,16,56
GPX_Gossypium,hirsutum@GSH,1,57,17,58
GPX_Gossypium,hirsutum@GSH,1,57,18,59
GPX_Gossypium,hirsutum@GSH,1,57,19,61
GPX_Gossypium,hirsutum@GSH,1,57,20,63
GPX_Gossypium,hirsutum@GSH,1,57,21,65
GPX_Gossypium,hirsutum@GSH,1,57,22,67
GPX_Gossypium,hirsutum@GSH,1,57,23,69
GPX_Gossypium,hirsutum@GSH,1,57,24,72
GPX_Gossypium,hirsutum@GSH,1,57,25,76
GPX_Gossypium,hirsutum@GSH,1,57,26,77
GPX_Gossypium,hirsutum@GSH,1,57,27,78
GPX_Gossypium,hirsutum@GSH,1,57,28,81
GPX_Gossypium,hirsutum@GSH,1,57,29,89
GPX_Gossypium,hirsutum@GSH,1,57,30,93
GPX_Gossypium,hirsutum@GSH,1,57,31,95
GPX_Gossypium,hirsutum@GSH,1,57,32,98
GPX_Gossypium,hirsutum@GSH,1,58,0,0
GPX_Gossypium,hirsutum@GSH,1,58,1,1
GPX_Gossypium,hirsutum@GSH,1,58,2,2
GPX_Gossypium,hirsutum@GSH,1,58,3,3
GPX_Gossypium,hirsutum@GSH,1,58,4,5
GPX_Gossypium,hirsutum@GSH,1,58,5,6
GPX_Gossypium,hirsutum@GSH,1,58,6,14
GPX_Gossypium,hirsutum@GSH,1,58,7,19
GPX_Gossypium,hirsutum@GSH,1,58,8,22
GPX_Gossypium,hirsutum@GSH,1,58,9,26
GPX_Gossypium,hirsutum@GSH,1,58,10,27
GPX_Gossypium,hirsutum@GSH,1,58,11,28
GPX_Gossypium,hirsutum@GSH,1,58,12,33
GPX_Gossypium,hirsutum@GSH,1,58,13,37
GPX_Gossypium,hirsutum@GSH,1,58,14,38
GPX_Gossypium,hirsutum@GSH,1,58,15,40
GPX_Gossypium,hirsutum@GSH,1,58,16,45
GPX_Gossypium,hirsutum@GSH,1,58,17,52
GPX_Gossypium,hirsutum@GSH,1,58,18,53
GPX_Gossypium,hirsutum@GSH,1,58,19,56
GPX_Gossypium,hirsutum@GSH,1,58,20,60
GPX_Gossypium,hirsutum@GSH,1,58,21,61
GPX_Gossypium,hirsutum@GSH,1,58,22,72
GPX_Gossypium,hirsutum@GSH,1,58,23,75
GPX_Gossypium,hirsutum@GSH,1,58,24,77
GPX_Gossypium,hirsutum@GSH,1,58,25,85
GPX_Gossypium,hirsutum@GSH,1,58,26,93
GPX_Gossypium,hirsutum@GSH,1,58,27,98
GPX_Gossypium,hirsutum@GSH,1,59,0,0
GPX_Gossypium,hirsutum@GSH,1,59,1,1
GPX_Gossypium,hirsutum@GSH,1,59,2,4
GPX_Gossypium,hirsutum@GSH,1,59,3,5
GPX_Gossypium,hirsutum@GSH,1,59,4,11
GPX_Gossypium,hirsutum@GSH,1,59,5,17
GPX_Gossypium,hirsutum@GSH,1,59,6,27
GPX_Gossypium,hirsutum@GSH,1,59,7,31
GPX_Gossypium,hirsutum@GSH,1,59,8,33
GPX_Gossypium,hirsutum@GSH,1,59,9,34
GPX_Gossypium,hirsutum@GSH,1,59,10,35
GPX_Gossypium,hirsutum@GSH,1,59,11,38
GPX_Gossypium,hirsutum@GSH,1,59,12,41
GPX_Gossypium,hirsutum@GSH,1,59,13,42
GPX_Gossypium,hirsutum@GSH,1,59,14,44
GPX_Gossypium,hirsutum@GSH,1,59,15,49
GPX_Gossypium,hirsutum@GSH,1,59,16,60
GPX_Gossypium,hirsutum@GSH,1,59,17,61
GPX_Gossypium,hirsutum@GSH,1,59,18,67
GPX_Gossypium,hirsutum@GSH,1,59,19,78
GPX_Gossypium,hirsutum@GSH,1,59,20,85
GPX_Gossypium,hirsutum@GSH,1,60,0,0
GPX_Gossypium,hirsutum@GSH,1,60,1,1
GPX_Gossypium,hirsutum@GSH,1,60,2,4
GPX_Gossypium,hirsutum@GSH,1,60,3,5
GPX_Gossypium,hirsutum@GSH,1,60,4,10
GPX_Gossypium,hirsutum@GSH,1,60,5,12
GPX_Gossypium,hirsutum@GSH,1,60,6,21
GPX_Gossypium,hirsutum@GSH,1,60,7,24
GPX_Gossypium,hirsutum@GSH,1,60,8,33
GPX_Gossypium,hirsutum@GSH,1,60,9,40
GPX_Gossypium,hirsutum@GSH,1,60,10,46
GPX_Gossypium,hirsutum@GSH,1,60,11,48
GPX_Gossypium,hirsutum@GSH,1,60,12,49
GPX_Gossypium,hirsutum@GSH,1,60,13,50
GPX_Gossypium,hirsutum@GSH,1,60,14,53
GPX_Gossypium,hirsutum@GSH,1,60,15,55
GPX_Gossypium,hirsutum@GSH,1,60,16,56
GPX_Gossypium,hirsutum@GSH,1,60,17,61
GPX_Gossypium,hirsutum@GSH,1,60,18,62
GPX_Gossypium,hirsutum@GSH,1,60,19,63
GPX_Gossypium,hirsutum@GSH,1,60,20,65
GPX_Gossypium,hirsutum@GSH,1,60,21,91
GPX_Gossypium,hirsutum@GSH,1,61,0,0
GPX_Gossypium,hirsutum@GSH,1,61,1,1
GPX_Gossypium,hirsutum@GSH,1,61,2,2
GPX_Gossypium,hirsutum@GSH,1,61,3,3
GPX_Gossypium,hirsutum@GSH,1,61,4,4
GPX_Gossypium,hirsutum@GSH,1,61,5,5
GPX_Gossypium,hirsutum@GSH,1,61,6,7
GPX_Gossypium,hirsutum@GSH,1,61,7,9
GPX_Gossypium,hirsutum@GSH,1,61,8,13
GPX_Gossypium,hirsutum@GSH,1,61,9,15
GPX_Gossypium,hirsutum@GSH,1,61,10,17
GPX_Gossypium,hirsutum@GSH,1,61,11,22
GPX_Gossypium,hirsutum@GSH,1,61,12,23
GPX_Gossypium,hirsutum@GSH,1,61,13,25
GPX_Gossypium,hirsutum@GSH,1,61,14,49
GPX_Gossypium,hirsutum@GSH,1,61,15,54
GPX_Gossypium,hirsutum@GSH,1,61,16,57
GPX_Gossypium,hirsutum@GSH,1,61,17,66
GPX_Gossypium,hirsutum@GSH,1,61,18,67
GPX_Gossypium,hirsutum@GSH,1,61,19,68
GPX_Gossypium,hirsutum@GSH,1,61,20,79
GPX_Gossypium,hirsutum@GSH,1,61,21,85
GPX_Gossypium,hirsutum@GSH,1,61,22,89
GPX_Gossypium,hirsutum@GSH,1,61,23,90
GPX_Gossypium,hirsutum@GSH,1,61,24,98
GPX_Gossypium,hirsutum@GSH,1,62,0,0
GPX_Gossypium,hirsutum@GSH,1,62,1,1
GPX_Gossypium,hirsutum@GSH,1,62,2,3
GPX_Gossypium,hirsutum@GSH,1,62,3,5
GPX_Gossypium,hirsutum@GSH,1,62,4,10
GPX_Gossypium,hirsutum@GSH,1,62,5,11
GPX_Gossypium,hirsutum@GSH,1,62,6,12
GPX_Gossypium,hirsutum@GSH,1,62,7,15
GPX_Gossypium,hirsutum@GSH,1,62,8,17
GPX_Gossypium,hirsutum@GSH,1,62,9,20
GPX_Gossypium,hirsutum@GSH,1,62,10,21
GPX_Gossypium,hirsutum@GSH,1,62,11,25
GPX_Gossypium,hirsutum@GSH,1,62,12,27
GPX_Gossypium,hirsutum@GSH,1,62,13,32
GPX_Gossypium,hirsutum@GSH,1,62,14,34
GPX_Gossypium,hirsutum@GSH,1,62,15,37
GPX_Gossypium,hirsutum@GSH,1,62,16,49
GPX_Gossypium,hirsutum@GSH,1,62,17,51
GPX_Gossypium,hirsutum@GSH,1,62,18,52
GPX_Gossypium,hirsutum@GSH,1,62,19,53
GPX_Gossypium,hirsutum@GSH,1,62,20,54
GPX_Gossypium,hirsutum@GSH,1,62,21,55
GPX_Gossypium,hirsutum@GSH,1,62,22,60
GPX_Gossypium,hirsutum@GSH,1,62,23,63
GPX_Gossypium,hirsutum@GSH,1,62,24,64
GPX_Gossypium,hirsutum@GSH,1,62,25,65
GPX_Gossypium,hirsutum@GSH,1,62,26,66
GPX_Gossypium,hirsutum@GSH,1,62,27,67
GPX_Gossypium,hirsutum@GSH,1,62,28,68
GPX_Gossypium,hirsutum@GSH,1,62,29,69
GPX_Gossypium,hirsutum@GSH,1,62,30,71
GPX_Gossypium,hirsutum@GSH,1,62,31,72
GPX_Gossypium,hirsutum@GSH,1,62,32,77
GPX_Gossypium,hirsutum@GSH,1,62,33,78
GPX_Gossypium,hirsutum@GSH,1,62,34,79
GPX_Gossypium,hirsutum@GSH,1,62,35,90
GPX_Gossypium,hirsutum@GSH,1,63,0,0
GPX_Gossypium,hirsutum@GSH,1,63,1,1
GPX_Gossypium,hirsutum@GSH,1,63,2,2
GPX_Gossypium,hirsutum@GSH,1,63,3,4
GPX_Gossypium,hirsutum@GSH,1,63,4,6
GPX_Gossypium,hirsutum@GSH,1,63,5,7
GPX_Gossypium,hirsutum@GSH,1,63,6,9
GPX_Gossypium,hirsutum@GSH,1,63,7,14
GPX_Gossypium,hirsutum@GSH,1,63,8,20
GPX_Gossypium,hirsutum@GSH,1,63,9,22
GPX_Gossypium,hirsutum@GSH,1,63,10,23
GPX_Gossypium,hirsutum@GSH,1,63,11,24
GPX_Gossypium,hirsutum@GSH,1,63,12,27
GPX_Gossypium,hirsutum@GSH,1,63,13,35
GPX_Gossypium,hirsutum@GSH,1,63,14,36
GPX_Gossypium,hirsutum@GSH,1,63,15,41
GPX_Gossypium,hirsutum@GSH,1,63,16,45
GPX_Gossypium,hirsutum@GSH,1,63,17,46
GPX_Gossypium,hirsutum@GSH,1,63,18,47
GPX_Gossypium,hirsutum@GSH,1,63,19,48
GPX_Gossypium,hirsutum@GSH,1,63,20,49
GPX_Gossypium,hirsutum@GSH,1,63,21,52
GPX_Gossypium,hirsutum@GSH,1,63,22,61
GPX_Gossypium,hirsutum@GSH,1,63,23,63
GPX_Gossypium,hirsutum@GSH,1,63,24,65
GPX_Gossypium,hirsutum@GSH,1,63,25,67
GPX_Gossypium,hirsutum@GSH,1,63,26,70
GPX_Gossypium,hirsutum@GSH,1,63,27,72
GPX_Gossypium,hirsutum@GSH,1,63,28,73
GPX_Gossypium,hirsutum@GSH,1,63,29,77
GPX_Gossypium,hirsutum@GSH,1,63,30,84
GPX_Gossypium,hirsutum@GSH,1,63,31,85
GPX_Gossypium,hirsutum@GSH,1,63,32,89
GPX_Gossypium,hirsutum@GSH,1,63,33,93
GPX_Gossypium,hirsutum@GSH,1,63,34,97
GPX_Gossypium,hirsutum@GSH,1,64,0,0
GPX_Gossypium,hirsutum@GSH,1,64,1,1
GPX_Gossypium,hirsutum@GSH,1,64,2,3
GPX_Gossypium,hirsutum@GSH,1,64,3,8
GPX_Gossypium,hirsutum@GSH,1,64,4,25
GPX_Gossypium,hirsutum@GSH,1,64,5,30
GPX_Gossypium,hirsutum@GSH,1,64,6,32
GPX_Gossypium,hirsutum@GSH,1,64,7,33
GPX_Gossypium,hirsutum@GSH,1,64,8,34
GPX_Gossypium,hirsutum@GSH,1,64,9,36
GPX_Gossypium,hirsutum@GSH,1,64,10,39
GPX_Gossypium,hirsutum@GSH,1,64,11,43
GPX_Gossypium,hirsutum@GSH,1,64,12,45
GPX_Gossypium,hirsutum@GSH,1,64,13,64
